"S.No","Plot No","Accession","Replication","Population","trait","value","timestamp","person","location","number","device_name"
"491","250364","PI 576426","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250364_LeafPhotoA_2025-10-01%2014_42_42.064-05_00.jpg","2025-10-01 14:42:43.006-05:00"," ","","2","SM-A166U1"
"491","250364","PI 576426","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250364_LeafPhotoA_2025-10-01%2014_42_58.336-05_00.jpg","2025-10-01 14:42:59.131-05:00"," ","","3","SM-A166U1"
"325","250365","PI 534138","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250365_LeafPhotoA_2025-10-01%2014_41_20.703-05_00.jpg","2025-10-01 14:41:21.530-05:00"," ","","1","SM-A166U1"
"325","250365","PI 534138","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250365_LeafPhotoA_2025-10-01%2014_41_45.848-05_00.jpg","2025-10-01 14:41:46.575-05:00"," ","","2","SM-A166U1"
"325","250365","PI 534138","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250365_LeafPhotoA_2025-10-01%2014_41_58.718-05_00.jpg","2025-10-01 14:41:59.426-05:00"," ","","3","SM-A166U1"
"534","250366","PI 597958","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250366_LeafPhotoA_2025-10-01%2014_40_13.250-05_00.jpg","2025-10-01 14:40:14.212-05:00"," ","","1","SM-A166U1"
"534","250366","PI 597958","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250366_LeafPhotoA_2025-10-01%2014_40_37.970-05_00.jpg","2025-10-01 14:40:38.845-05:00"," ","","2","SM-A166U1"
"534","250366","PI 597958","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250366_LeafPhotoA_2025-10-01%2014_40_48.715-05_00.jpg","2025-10-01 14:40:49.526-05:00"," ","","3","SM-A166U1"
"598","250367","PI 655975","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250367_LeafPhotoA_2025-10-01%2014_38_59.175-05_00.jpg","2025-10-01 14:39:00.220-05:00"," ","","1","SM-A166U1"
"598","250367","PI 655975","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250367_LeafPhotoA_2025-10-01%2014_39_14.299-05_00.jpg","2025-10-01 14:39:15.178-05:00"," ","","2","SM-A166U1"
"598","250367","PI 655975","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250367_LeafPhotoA_2025-10-01%2014_39_44.955-05_00.jpg","2025-10-01 14:39:45.722-05:00"," ","","3","SM-A166U1"
"469","250368","PI 576350","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250368_LeafPhotoA_2025-10-01%2014_37_50.275-05_00.jpg","2025-10-01 14:37:51.186-05:00"," ","","1","SM-A166U1"
"469","250368","PI 576350","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250368_LeafPhotoA_2025-10-01%2014_38_06.519-05_00.jpg","2025-10-01 14:38:07.289-05:00"," ","","2","SM-A166U1"
"469","250368","PI 576350","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250368_LeafPhotoA_2025-10-01%2014_38_26.822-05_00.jpg","2025-10-01 14:38:27.602-05:00"," ","","3","SM-A166U1"
"538","250369","PI 597965","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250369_LeafPhotoA_2025-10-01%2014_36_22.236-05_00.jpg","2025-10-01 14:36:23.089-05:00"," ","","1","SM-A166U1"
"538","250369","PI 597965","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250369_LeafPhotoA_2025-10-01%2014_36_35.931-05_00.jpg","2025-10-01 14:36:36.744-05:00"," ","","2","SM-A166U1"
"538","250369","PI 597965","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250369_LeafPhotoA_2025-10-01%2014_36_51.920-05_00.jpg","2025-10-01 14:36:52.668-05:00"," ","","3","SM-A166U1"
"538","250369","PI 597965","Rep 2","SAP","LeafPhotoNotesA","from 2 plants, matured ","2025-10-01 14:37:16.364-05:00"," ","","1","SM-A166U1"
"270","250370","PI 533949","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250370_LeafPhotoA_2025-10-01%2014_35_09.328-05_00.jpg","2025-10-01 14:35:10.326-05:00"," ","","1","SM-A166U1"
"270","250370","PI 533949","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250370_LeafPhotoA_2025-10-01%2014_35_29.709-05_00.jpg","2025-10-01 14:35:30.509-05:00"," ","","2","SM-A166U1"
"270","250370","PI 533949","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250370_LeafPhotoA_2025-10-01%2014_35_48.927-05_00.jpg","2025-10-01 14:35:49.784-05:00"," ","","3","SM-A166U1"
"333","250371","PI 534167","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250371_LeafPhotoA_2025-10-01%2014_34_11.656-05_00.jpg","2025-10-01 14:34:12.555-05:00"," ","","1","SM-A166U1"
"333","250371","PI 534167","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250371_LeafPhotoA_2025-10-01%2014_34_22.375-05_00.jpg","2025-10-01 14:34:23.219-05:00"," ","","2","SM-A166U1"
"333","250371","PI 534167","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250371_LeafPhotoA_2025-10-01%2014_34_36.575-05_00.jpg","2025-10-01 14:34:37.410-05:00"," ","","3","SM-A166U1"
"481","250372","PI 576390","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250372_LeafPhotoA_2025-10-01%2014_33_20.172-05_00.jpg","2025-10-01 14:33:21.188-05:00"," ","","1","SM-A166U1"
"481","250372","PI 576390","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250372_LeafPhotoA_2025-10-01%2014_33_35.274-05_00.jpg","2025-10-01 14:33:36.188-05:00"," ","","2","SM-A166U1"
"481","250372","PI 576390","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250372_LeafPhotoA_2025-10-01%2014_33_45.939-05_00.jpg","2025-10-01 14:33:46.759-05:00"," ","","3","SM-A166U1"
"668","250373","PI 656060","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250373_LeafPhotoA_2025-10-01%2014_32_22.273-05_00.jpg","2025-10-01 14:32:23.318-05:00"," ","","1","SM-A166U1"
"668","250373","PI 656060","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250373_LeafPhotoA_2025-10-01%2014_32_35.892-05_00.jpg","2025-10-01 14:32:36.707-05:00"," ","","2","SM-A166U1"
"668","250373","PI 656060","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250373_LeafPhotoA_2025-10-01%2014_32_46.484-05_00.jpg","2025-10-01 14:32:47.254-05:00"," ","","3","SM-A166U1"
"328","250374","PI 534145","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250374_LeafPhotoA_2025-10-01%2014_30_35.549-05_00.jpg","2025-10-01 14:30:36.408-05:00"," ","","1","SM-A166U1"
"328","250374","PI 534145","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250374_LeafPhotoA_2025-10-01%2014_30_45.458-05_00.jpg","2025-10-01 14:30:46.221-05:00"," ","","2","SM-A166U1"
"328","250374","PI 534145","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250374_LeafPhotoA_2025-10-01%2014_30_56.984-05_00.jpg","2025-10-01 14:30:57.685-05:00"," ","","3","SM-A166U1"
"328","250374","PI 534145","Rep 2","SAP","LeafPhotoNotesA","only one plant ","2025-10-01 14:31:17.623-05:00"," ","","1","SM-A166U1"
"520","250375","PI 595739","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250375_LeafPhotoA_2025-10-01%2014_29_30.025-05_00.jpg","2025-10-01 14:29:31.078-05:00"," ","","1","SM-A166U1"
"520","250375","PI 595739","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250375_LeafPhotoA_2025-10-01%2014_29_47.411-05_00.jpg","2025-10-01 14:29:48.195-05:00"," ","","2","SM-A166U1"
"520","250375","PI 595739","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250375_LeafPhotoA_2025-10-01%2014_30_04.927-05_00.jpg","2025-10-01 14:30:05.844-05:00"," ","","3","SM-A166U1"
"241","250376","PI 533855","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250376_LeafPhotoA_2025-10-01%2014_28_13.479-05_00.jpg","2025-10-01 14:28:14.323-05:00"," ","","1","SM-A166U1"
"241","250376","PI 533855","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250376_LeafPhotoA_2025-10-01%2014_28_25.517-05_00.jpg","2025-10-01 14:28:26.388-05:00"," ","","2","SM-A166U1"
"241","250376","PI 533855","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250376_LeafPhotoA_2025-10-01%2014_28_38.575-05_00.jpg","2025-10-01 14:28:39.313-05:00"," ","","3","SM-A166U1"
"541","250377","PI 597968","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250377_LeafPhotoA_2025-10-01%2014_27_26.029-05_00.jpg","2025-10-01 14:27:27.020-05:00"," ","","1","SM-A166U1"
"541","250377","PI 597968","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250377_LeafPhotoA_2025-10-01%2014_27_36.641-05_00.jpg","2025-10-01 14:27:37.457-05:00"," ","","2","SM-A166U1"
"541","250377","PI 597968","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250377_LeafPhotoA_2025-10-01%2014_27_47.281-05_00.jpg","2025-10-01 14:27:47.997-05:00"," ","","3","SM-A166U1"
"687","250378","PI 656090","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250378_LeafPhotoA_2025-10-01%2014_26_25.879-05_00.jpg","2025-10-01 14:26:26.953-05:00"," ","","1","SM-A166U1"
"687","250378","PI 656090","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250378_LeafPhotoA_2025-10-01%2014_26_42.750-05_00.jpg","2025-10-01 14:26:43.726-05:00"," ","","2","SM-A166U1"
"687","250378","PI 656090","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250378_LeafPhotoA_2025-10-01%2014_26_54.785-05_00.jpg","2025-10-01 14:26:55.575-05:00"," ","","3","SM-A166U1"
"253","250379","PI 533902","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250379_LeafPhotoA_2025-10-01%2014_25_41.754-05_00.jpg","2025-10-01 14:25:42.907-05:00"," ","","1","SM-A166U1"
"253","250379","PI 533902","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250379_LeafPhotoA_2025-10-01%2014_25_54.083-05_00.jpg","2025-10-01 14:25:54.967-05:00"," ","","2","SM-A166U1"
"253","250379","PI 533902","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250379_LeafPhotoA_2025-10-01%2014_26_04.131-05_00.jpg","2025-10-01 14:26:05.125-05:00"," ","","3","SM-A166U1"
"681","250380","PI 656079","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250380_LeafPhotoA_2025-10-02%2010_14_48.034-05_00.jpg","2025-10-02 10:14:49.596-05:00"," ","","1","SM-A166U1"
"681","250380","PI 656079","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250380_LeafPhotoA_2025-10-02%2010_17_35.743-05_00.jpg","2025-10-02 10:17:37.082-05:00"," ","","2","SM-A166U1"
"681","250380","PI 656079","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250380_LeafPhotoA_2025-10-02%2010_18_44.751-05_00.jpg","2025-10-02 10:18:45.769-05:00"," ","","3","SM-A166U1"
"617","250381","PI 655997","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250381_LeafPhotoA_2025-10-02%2010_19_45.900-05_00.jpg","2025-10-02 10:19:46.893-05:00"," ","","1","SM-A166U1"
"617","250381","PI 655997","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250381_LeafPhotoA_2025-10-02%2010_20_19.386-05_00.jpg","2025-10-02 10:20:20.119-05:00"," ","","2","SM-A166U1"
"617","250381","PI 655997","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250381_LeafPhotoA_2025-10-02%2010_20_50.628-05_00.jpg","2025-10-02 10:20:51.402-05:00"," ","","3","SM-A166U1"
"551","250382","PI 609456","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250382_LeafPhotoA_2025-10-02%2010_21_48.818-05_00.jpg","2025-10-02 10:21:49.957-05:00"," ","","1","SM-A166U1"
"551","250382","PI 609456","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250382_LeafPhotoA_2025-10-02%2010_22_49.379-05_00.jpg","2025-10-02 10:22:50.408-05:00"," ","","2","SM-A166U1"
"551","250382","PI 609456","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250382_LeafPhotoA_2025-10-02%2010_23_47.509-05_00.jpg","2025-10-02 10:23:48.409-05:00"," ","","3","SM-A166U1"
"610","250383","PI 655989","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250383_LeafPhotoA_2025-10-02%2010_25_43.306-05_00.jpg","2025-10-02 10:25:44.597-05:00"," ","","1","SM-A166U1"
"610","250383","PI 655989","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250383_LeafPhotoA_2025-10-02%2010_27_42.161-05_00.jpg","2025-10-02 10:27:43.276-05:00"," ","","2","SM-A166U1"
"610","250383","PI 655989","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250383_LeafPhotoA_2025-10-02%2010_29_06.832-05_00.jpg","2025-10-02 10:29:07.901-05:00"," ","","3","SM-A166U1"
"610","250383","PI 655989","Rep 2","SAP","LeafPhotoNotesA","aphids on leaf 3","2025-10-02 10:29:22.767-05:00"," ","","1","SM-A166U1"
"216","250384","PI 533759","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250384_LeafPhotoA_2025-10-02%2010_30_37.488-05_00.jpg","2025-10-02 10:30:38.822-05:00"," ","","1","SM-A166U1"
"216","250384","PI 533759","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250384_LeafPhotoA_2025-10-02%2010_32_01.525-05_00.jpg","2025-10-02 10:32:02.652-05:00"," ","","2","SM-A166U1"
"216","250384","PI 533759","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250384_LeafPhotoA_2025-10-02%2010_33_03.103-05_00.jpg","2025-10-02 10:33:04.059-05:00"," ","","3","SM-A166U1"
"216","250384","PI 533759","Rep 2","SAP","LeafPhotoNotesA","pest accumulation","2025-10-02 10:33:18.198-05:00"," ","","1","SM-A166U1"
"625","250385","PI 656006","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250385_LeafPhotoA_2025-10-02%2010_34_07.355-05_00.jpg","2025-10-02 10:34:08.707-05:00"," ","","1","SM-A166U1"
"625","250385","PI 656006","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250385_LeafPhotoA_2025-10-02%2010_35_24.410-05_00.jpg","2025-10-02 10:35:25.478-05:00"," ","","2","SM-A166U1"
